 ,X,Y,Value
10823,2679,3876,255
10824,2680,3876,255
10825,2681,3876,255
10826,2682,3876,255
10827,2683,3876,255
10828,2684,3876,255
10829,2685,3876,255
10830,2686,3876,255
10831,2687,3876,255
10832,2688,3876,255
10833,2689,3876,255
10834,2690,3876,255
10835,2691,3876,255
10836,2692,3876,255
10837,2693,3876,255
10838,2694,3876,255
10839,2695,3876,255
10840,2696,3876,255
10841,2697,3876,255
10842,2698,3876,255
10843,2699,3876,255
10844,2700,3876,255
10845,2701,3876,255
10846,2702,3876,255
10847,2703,3876,255
10848,2704,3876,255
10849,2705,3876,255
10850,2706,3876,255
10851,2707,3876,255
10852,2708,3876,255
10853,2709,3876,255
10854,2710,3876,255
10855,2711,3876,255
10856,2712,3876,255
10857,2713,3876,255
10858,2714,3876,255
10859,2715,3876,255
10860,2716,3876,255
10861,2717,3876,255
10862,2718,3876,255
10863,2719,3876,255
10864,2720,3876,255
10865,2721,3876,255
10866,2722,3876,255
10867,2723,3876,255
10868,2724,3876,255
10869,2725,3876,255
10870,2726,3876,255
10871,2727,3876,255
10872,2728,3876,255
10873,2729,3876,255
10874,2730,3876,255
10875,2731,3876,255
10876,2732,3876,255
10877,2733,3876,255
10878,2734,3876,255
10879,2735,3876,255
10880,2736,3876,255
10881,2737,3876,255
10882,2738,3876,255
10883,2739,3876,255
10884,2740,3876,255
10885,2741,3876,255
10886,2742,3876,255
10887,2743,3876,255
10888,2744,3876,255
10889,2745,3876,255
10890,2746,3876,255
10891,2747,3876,255
10892,2748,3876,255
10893,2749,3876,255
10894,2750,3876,255
10895,2751,3876,255
10896,2752,3876,255
10897,2753,3876,255
10898,2754,3876,255
10899,2755,3876,255
10900,2756,3876,255
10901,2757,3876,255
10902,2758,3876,255
10903,2759,3876,255
10904,2760,3876,255
10905,2761,3876,255
10906,2762,3876,255
10907,2763,3876,255
10908,2764,3876,255
10909,2765,3876,255
10910,2766,3876,255
10911,2767,3876,255
10912,2768,3876,255
10913,2769,3876,255
10914,2770,3876,255
10915,2771,3876,255
10916,2772,3876,255
10917,2773,3876,255
10918,2774,3876,255
10919,2775,3876,255
10920,2776,3876,255
10921,2777,3876,255
10922,2778,3876,255
10923,2779,3876,255
10924,2780,3876,255
10925,2781,3876,255
10926,2782,3876,255
10927,2783,3876,255
10928,2784,3876,255
10929,2785,3876,255
10930,2786,3876,255
10931,2787,3876,255
10932,2788,3876,255
10933,2789,3876,255
10934,2790,3876,255
10935,2791,3876,255
10936,2792,3876,255
10937,2793,3876,255
10938,2794,3876,255
10939,2795,3876,255
10940,2796,3876,255
10941,2797,3876,255
10942,2798,3876,255
10943,2799,3876,255
10944,2800,3876,255
10945,2801,3876,255
10946,2802,3876,255
10947,2803,3876,255
10948,2804,3876,255
10949,2805,3876,255
10950,2806,3876,255
10951,2807,3876,255
10952,2808,3876,255
10953,2809,3876,255
10954,2810,3876,255
10955,2811,3876,255
10956,2812,3876,255
10957,2813,3876,255
10958,2814,3876,255
10959,2815,3876,255
10960,2816,3876,255
10961,2817,3876,255
10962,2818,3876,255
10963,2819,3876,255
10964,2820,3876,255
10965,2821,3876,255
10966,2822,3876,255
10967,2823,3876,255
10968,2824,3876,255
10969,2825,3876,255
10970,2826,3876,255
10971,2827,3876,255
10972,2828,3876,255
10973,2829,3876,255
10974,2830,3876,255
10975,2831,3876,255
10976,2832,3876,255
10977,2833,3876,255
10978,2834,3876,255
10979,2835,3876,255
10980,2836,3876,255
10981,2837,3876,255
10982,2838,3876,255
10983,2839,3876,255
10984,2840,3876,255
10985,2841,3876,255
10986,2842,3876,255
10987,2843,3876,255
10988,2844,3876,255
10989,2845,3876,255
10990,2846,3876,255
10991,2847,3876,255
10992,2848,3876,255
10993,2849,3876,255
10994,2850,3876,255
10995,2851,3876,255
10996,2852,3876,255
10997,2853,3876,255
10998,2854,3876,255
10999,2855,3876,255
11000,2856,3876,255
11001,2857,3876,255
11002,2858,3876,255
11003,2859,3876,255
11004,2860,3876,255
11005,2861,3876,255
11006,2862,3876,255
11007,2863,3876,255
11008,2864,3876,255
11009,2865,3876,255
11010,2866,3876,255
11011,2867,3876,255
11012,2868,3876,255
11013,2869,3876,255
11014,2870,3876,255
11015,2871,3876,255
11016,2872,3876,255
11017,2873,3876,255
11018,2874,3876,255
11019,2875,3876,255
11020,2876,3876,255
11021,2877,3876,255
11022,2878,3876,255
11023,2879,3876,255
11024,2880,3876,255
11025,2881,3876,255
11026,2882,3876,255
11027,2883,3876,255
11028,2884,3876,255
11029,2885,3876,255
11030,2886,3876,255
11031,2887,3876,255
11032,2888,3876,255
11033,2889,3876,255
11034,2890,3876,255
11035,2891,3876,255
11036,2892,3876,255
11037,2893,3876,255
11038,2894,3876,255
11039,2895,3876,255
11040,2896,3876,255
11041,2897,3876,255
11042,2898,3876,255
11043,2899,3876,255
11044,2900,3876,255
11045,2901,3876,255
11046,2902,3876,255
11047,2903,3876,255
11048,2904,3876,255
11049,2905,3876,255
11050,2906,3876,255
11051,2907,3876,255
11052,2908,3876,255
11053,2909,3876,255
11054,2910,3876,255
11055,2911,3876,255
11056,2912,3876,255
11057,2913,3876,255
11058,2914,3876,255
11059,2915,3876,255
11060,2916,3876,255
11061,2917,3876,255
11062,2918,3876,255
11063,2919,3876,255
11064,2920,3876,255
11065,2921,3876,255
11066,2922,3876,255
11067,2923,3876,255
11068,2924,3876,255
11069,2925,3876,255
11070,2926,3876,255
11071,2927,3876,255
11072,2928,3876,255
11073,2929,3876,255
11074,2930,3876,255
11075,2931,3876,255
11076,2932,3876,255
11077,2933,3876,255
11078,2934,3876,255
11079,2935,3876,255
11080,2936,3876,255
11081,2937,3876,255
11082,2938,3876,255
11083,2939,3876,255
11084,2940,3876,255
11085,2941,3876,255
11086,2942,3876,255
11087,2943,3876,255
11088,2944,3876,255
11089,2945,3876,255
11090,2946,3876,255
11091,2947,3876,255
11092,2948,3876,255
11093,2949,3876,255
11094,2950,3876,255
11095,2951,3876,255
11096,2952,3876,255
11097,2953,3876,255
11098,2954,3876,255
11099,2955,3876,255
11100,2956,3876,255
11101,2957,3876,255
11102,2958,3876,255
11103,2959,3876,255
11104,2960,3876,255
11105,2961,3876,255
11106,2962,3876,255
11107,2963,3876,255
11108,2964,3876,255
11109,2965,3876,255
11110,2966,3876,255
11111,2967,3876,255
11112,2968,3876,255
11113,2969,3876,255
11114,2970,3876,255
11115,2971,3876,255
11116,2972,3876,255
11117,2973,3876,255
11118,2974,3876,255
11119,2975,3876,255
11120,2976,3876,255
11121,2977,3876,255
11122,2978,3876,255
11123,2979,3876,255
11124,2980,3876,255
11125,2981,3876,255
11126,2982,3876,255
11127,2983,3876,255
11128,2984,3876,255
11129,2985,3876,255
11130,2986,3876,255
11131,2987,3876,255
11132,2988,3876,255
11133,2989,3876,255
11134,2990,3876,255
11135,2991,3876,255
11136,2992,3876,255
11137,2993,3876,255
11138,2994,3876,255
11139,2995,3876,255
11140,2996,3876,255
11141,2997,3876,255
11142,2998,3876,255
11143,2999,3876,255
11144,3000,3876,255
11145,3001,3876,255
11146,3002,3876,255
11147,3003,3876,255
11148,3004,3876,255
11149,3005,3876,255
11150,3006,3876,255
11151,3007,3876,255
11152,3008,3876,255
11153,3009,3876,255
11154,3010,3876,255
11155,3011,3876,255
11156,3012,3876,255
11157,3013,3876,255
11158,3014,3876,255
11159,3015,3876,255
11160,3016,3876,255
11161,3017,3876,255
11162,3018,3876,255
11163,3019,3876,255
11164,3020,3876,255
11165,3021,3876,255
11166,3022,3876,255
11167,3023,3876,255
11168,3024,3876,255
11169,3025,3876,255
11170,3026,3876,255
11171,3027,3876,255
11172,3028,3876,255
11173,3029,3876,255
11174,3030,3876,255
11175,3031,3876,255
11176,3032,3876,255
11177,3033,3876,255
11178,3034,3876,255
11179,3035,3876,255
11180,3036,3876,255
11181,3037,3876,255
11182,3038,3876,255
11183,3039,3876,255
11184,3040,3876,255
11185,3041,3876,255
11186,3042,3876,255
11187,3043,3876,255
11188,3044,3876,255
11189,3045,3876,255
11190,3046,3876,255
11191,3047,3876,255
11192,3048,3876,255
11193,3049,3876,255
11194,3050,3876,255
11195,3051,3876,255
11196,3052,3876,255
11197,3053,3876,255
11198,3054,3876,255
11199,3055,3876,255
11200,3056,3876,255
11201,3057,3876,255
11202,3058,3876,255
11203,3059,3876,255
11204,3060,3876,255
11205,3061,3876,255
11206,3062,3876,255
11207,3063,3876,255
11208,3064,3876,255
11209,3065,3876,255
11210,3066,3876,255
11211,3067,3876,255
11212,3068,3876,255
11213,3069,3876,255
11214,3070,3876,255
11215,3071,3876,255
11216,3072,3876,255
11217,3073,3876,255
11218,3074,3876,255
11219,3075,3876,255
11220,3076,3876,255
11221,3077,3876,255
11222,3078,3876,255
11223,3079,3876,255
11224,3080,3876,255
11225,3081,3876,255
11226,3082,3876,255
11227,3083,3876,255
11228,3084,3876,255
11229,3085,3876,255
11230,3086,3876,255
11231,3087,3876,255
11232,3088,3876,255
11233,3089,3876,255
11234,3090,3876,255
11235,3091,3876,255
11236,3092,3876,255
11237,3093,3876,255
11238,3094,3876,255
11239,3095,3876,255
11240,3096,3876,255
11241,3097,3876,255
11242,3098,3876,255
11243,3099,3876,255
11244,3100,3876,255
11245,3101,3876,255
11246,3102,3876,255
11247,3103,3876,255
11248,3104,3876,255
11249,3105,3876,255
11250,3106,3876,255
11251,3107,3876,255
11252,3108,3876,255
11253,3109,3876,255
11254,3110,3876,255
11255,3111,3876,255
11256,3112,3876,255
11257,3113,3876,255
11258,3114,3876,255
11259,3115,3876,255
11260,3116,3876,255
11261,3117,3876,255
11262,3118,3876,255
11263,3119,3876,255
11264,3120,3876,255
11265,3121,3876,255
11266,3122,3876,255
11267,3123,3876,255
11268,3124,3876,255
11269,3125,3876,255
11270,3126,3876,255
11271,3127,3876,255
11272,3128,3876,255
11273,3129,3876,255
11274,3130,3876,255
11275,3131,3876,255
11276,3132,3876,255
11277,3133,3876,255
11278,3134,3876,255
11279,3135,3876,255
11280,3136,3876,255
11281,3137,3876,255
11282,3138,3876,255
11283,3139,3876,255
11284,3140,3876,255
11285,3141,3876,255
11286,3142,3876,255
11287,3143,3876,255
11288,3144,3876,255
11289,3145,3876,255
11290,3146,3876,255
11291,3147,3876,255
11292,3148,3876,255
11293,3149,3876,255
11294,3150,3876,255
11295,3151,3876,255
11296,3152,3876,255
11297,3153,3876,255
11298,3154,3876,255
11299,3155,3876,255
11300,3156,3876,255
11301,3157,3876,255
11302,3158,3876,255
11303,3159,3876,255
11304,3160,3876,255
11305,3161,3876,255
11306,3162,3876,255
11307,3163,3876,255
11308,3164,3876,255
11309,3165,3876,255
11310,3166,3876,255
11311,3167,3876,255
11312,3168,3876,255
11313,3169,3876,255
11314,3170,3876,255
11315,3171,3876,255
11316,3172,3876,255
11317,3173,3876,255
11318,3174,3876,255
11319,3175,3876,255
11320,3176,3876,255
11321,3177,3876,255
11322,3178,3876,255
11323,3179,3876,255
11324,3180,3876,255
11325,3181,3876,255
11326,3182,3876,255
11327,3183,3876,255
11328,3184,3876,255
11329,3185,3876,255
11330,3186,3876,255
11331,3187,3876,255
11332,3188,3876,255
11333,3189,3876,255
11334,3190,3876,255
11335,3191,3876,255
11336,3192,3876,255
11337,3193,3876,255
11338,3194,3876,255
11339,3195,3876,255
11340,3196,3876,255
11341,3197,3876,255
11342,3198,3876,255
11343,3199,3876,255
11344,3200,3876,255
11345,3201,3876,255
11346,3202,3876,255
11347,3203,3876,255
11348,3204,3876,255
11349,3205,3876,255
11350,3206,3876,255
11351,3207,3876,255
11352,3208,3876,255
11353,3209,3876,255
11354,3210,3876,255
11355,3211,3876,255
11356,3212,3876,255
11357,3213,3876,255
11358,3214,3876,255
11359,3215,3876,255
11360,3216,3876,255
11361,3217,3876,255
11362,3218,3876,255
11363,3219,3876,255
11364,3220,3876,255
11365,3221,3876,255
11366,3222,3876,255
11367,3223,3876,255
11368,3224,3876,255
11369,3225,3876,255
11370,3226,3876,255
11371,3227,3876,255
11372,3228,3876,255
11373,3229,3876,255
11374,3230,3876,255
11375,3231,3876,255
11376,3232,3876,255
11377,3233,3876,255
11378,3234,3876,255
11379,3235,3876,255
11380,3236,3876,255
11381,3237,3876,255
11382,3238,3876,255
11383,3239,3876,255
11384,3240,3876,255
11385,3241,3876,255
11386,3242,3876,255
11387,3243,3876,255
11388,3244,3876,255
11389,3245,3876,255
11390,3246,3876,255
11391,3247,3876,255
11392,3248,3876,255
11393,3249,3876,255
11394,3250,3876,255
11395,3251,3876,255
11396,3252,3876,255
11397,3253,3876,255
11398,3254,3876,255
11399,3255,3876,255
11400,3256,3876,255
11401,3257,3876,255
11402,3258,3876,255
11403,3259,3876,255
11404,3260,3876,255
11405,3261,3876,255
11406,3262,3876,255
11407,3263,3876,255
11408,3264,3876,255
11409,3265,3876,255
11410,3266,3876,255
11411,3267,3876,255
11412,3268,3876,255
11413,3269,3876,255
11414,3270,3876,255
11415,3271,3876,255
11416,3272,3876,255
11417,3273,3876,255
11418,3274,3876,255
11419,3275,3876,255
11420,3276,3876,255
11421,3277,3876,255
11422,3278,3876,255
11423,3279,3876,255
11424,3280,3876,255
11425,3281,3876,255
11426,3282,3876,255
11427,3283,3876,255
11428,3284,3876,255
11429,3285,3876,255
11430,3286,3876,255
11431,3287,3876,255
11432,3288,3876,255
11433,3289,3876,255
11434,3290,3876,255
11435,3291,3876,255
11436,3292,3876,255
11437,3293,3876,255
11438,3294,3876,255
11439,3295,3876,255
11440,3296,3876,255
11441,3297,3876,255
11442,3298,3876,255
11443,3299,3876,255
11444,3300,3876,255
11445,3301,3876,255
11446,3302,3876,255
11447,3303,3876,255
11448,3304,3876,255
11449,3305,3876,255
11450,3306,3876,255
11451,3307,3876,255
11452,3308,3876,255
11453,3309,3876,255
11454,3310,3876,255
11455,3311,3876,255
11456,3312,3876,255
11457,3313,3876,255
11458,3314,3876,255
11459,3315,3876,255
11460,3316,3876,255
11461,3317,3876,255
11462,3318,3876,255
11463,3319,3876,255
11464,3320,3876,255
11465,3321,3876,255
11466,3322,3876,255
11467,3323,3876,255
11468,3324,3876,255
11469,3325,3876,255
11470,3326,3876,255
11471,3327,3876,255
11472,3328,3876,255
11473,3329,3876,255
11474,3330,3876,255
11475,3331,3876,255
11476,3332,3876,255
11477,3333,3876,255
11478,3334,3876,255
11479,3335,3876,255
11480,3336,3876,255
11481,3337,3876,255
11482,3338,3876,255
11483,3339,3876,255
11484,3340,3876,255
11485,3341,3876,255
11486,3342,3876,255
11487,3343,3876,255
11488,3344,3876,255
11489,3345,3876,255
11490,3346,3876,255
11491,3347,3876,255
11492,3348,3876,255
11493,3349,3876,255
11494,3350,3876,255
11495,3351,3876,255
11496,3352,3876,255
11497,3353,3876,255
11498,3354,3876,255
11499,3355,3876,255
11500,3356,3876,255
11501,3357,3876,255
11502,3358,3876,255
11503,3359,3876,255
11504,3360,3876,255
11505,3361,3876,255
11506,3362,3876,255
11507,3363,3876,255
11508,3364,3876,255
11509,3365,3876,255
11510,3366,3876,255
11511,3367,3876,255
11512,3368,3876,255
11513,3369,3876,255
11514,3370,3876,255
11515,3371,3876,255
11516,3372,3876,255
11517,3373,3876,255
11518,3374,3876,255
11519,3375,3876,255
11520,3376,3876,255
11521,3377,3876,255
11522,3378,3876,255
11523,3379,3876,255
11524,3380,3876,255
11525,3381,3876,255
11526,3382,3876,255
11527,3383,3876,255
11528,3384,3876,255
11529,3385,3876,255
11530,3386,3876,255
11531,3387,3876,255
11532,3388,3876,255
11533,3389,3876,255
11534,3390,3876,255
11535,3391,3876,255
11536,3392,3876,255
11537,3393,3876,255
11538,3394,3876,255
11539,3395,3876,255
11540,3396,3876,255
11541,3397,3876,255
11542,3398,3876,255
11543,3399,3876,255
11544,3400,3876,255
11545,3401,3876,255
11546,3402,3876,255
11547,3403,3876,255
11548,3404,3876,255
11549,3405,3876,255
11550,3406,3876,255
11551,3407,3876,255
11552,3408,3876,255
11553,3409,3876,255
11554,3410,3876,255
11555,3411,3876,255
11556,3412,3876,255
11557,3413,3876,255
11558,3414,3876,255
11559,3415,3876,255
11560,3416,3876,255
11561,3417,3876,255
11562,3418,3876,255
11563,3419,3876,255
11564,3420,3876,255
11565,3421,3876,255
11566,3422,3876,255
11567,3423,3876,255
11568,3424,3876,255
11569,3425,3876,255
11570,3426,3876,255
11571,3427,3876,255
11572,3428,3876,255
11573,3429,3876,255
11574,3430,3876,255
11575,3431,3876,255
11576,3432,3876,255
11577,3433,3876,255
11578,3434,3876,255
11579,3435,3876,255
11580,3436,3876,255
11581,3437,3876,255
11582,3438,3876,255
11583,3439,3876,255
11584,3440,3876,255
11585,3441,3876,255
11586,3442,3876,255
11587,3443,3876,255
11588,3444,3876,255
11589,3445,3876,255
11590,3446,3876,255
11591,3447,3876,255
11592,3448,3876,255
11593,3449,3876,255
11594,3450,3876,255
11595,3451,3876,255
11596,3452,3876,255
11597,3453,3876,255
11598,3454,3876,255
11599,3455,3876,255
11600,3456,3876,255
11601,3457,3876,255
11602,3458,3876,255
11603,3459,3876,255
11604,3460,3876,255
11605,3461,3876,255
11606,3462,3876,255
11607,3463,3876,255
11608,3464,3876,255
11609,3465,3876,255
11610,3466,3876,255
11611,3467,3876,255
11612,3468,3876,255
11613,3469,3876,255
11614,3470,3876,255
11615,3471,3876,255
11616,3472,3876,255
11617,3473,3876,255
11618,3474,3876,255
11619,3475,3876,255
11620,3476,3876,255
11621,3477,3876,255
11622,3478,3876,255
11623,3479,3876,255
11624,3480,3876,255
11625,3481,3876,255
11626,3482,3876,255
11627,3483,3876,255
11628,3484,3876,255
11629,3485,3876,255
11630,3486,3876,255
11631,3487,3876,255
11632,3488,3876,255
11633,3489,3876,255
11634,3490,3876,255
11635,3491,3876,255
11636,3492,3876,255
11637,3493,3876,255
11638,3494,3876,255
11639,3495,3876,255
11640,3496,3876,255
11641,3497,3876,255
11642,3498,3876,255
11643,3499,3876,255
11644,3500,3876,255
11645,3501,3876,255
11646,3502,3876,255
11647,3503,3876,255
11648,3504,3876,255
11649,3505,3876,255
11650,3506,3876,255
11651,3507,3876,255
11652,3508,3876,255
11653,3509,3876,255
11654,3510,3876,255
11655,3511,3876,255
11656,3512,3876,255
11657,3513,3876,255
11658,3514,3876,255
11659,3515,3876,255
11660,3516,3876,255
11661,3517,3876,255
11662,3518,3876,255
11663,3519,3876,255
11664,3520,3876,255
11665,3521,3876,255
11666,3522,3876,255
11667,3523,3876,255
11668,3524,3876,255
11669,3525,3876,255
11670,3526,3876,255
11671,3527,3876,255
11672,3528,3876,255
11673,3529,3876,255
11674,3530,3876,255
11675,3531,3876,255
11676,3532,3876,255
11677,3533,3876,255
11678,3534,3876,255
11679,3535,3876,255
11680,3536,3876,255
11681,3537,3876,255
11682,3538,3876,255
11683,3539,3876,255
11684,3540,3876,255
11685,3541,3876,255
11686,3542,3876,255
11687,3543,3876,255
11688,3544,3876,255
11689,3545,3876,255
11690,3546,3876,255
11691,3547,3876,255
11692,3548,3876,255
11693,3549,3876,255
11694,3550,3876,255
11695,3551,3876,255
11696,3552,3876,255
11697,3553,3876,255
11698,3554,3876,255
11699,3555,3876,255
11700,3556,3876,255
11701,3557,3876,255
11702,3558,3876,255
11703,3559,3876,255
11704,3560,3876,255
11705,3561,3876,255
11706,3562,3876,255
11707,3563,3876,255
11708,3564,3876,255
11709,3565,3876,255
11710,3566,3876,255
11711,3567,3876,255
11712,3568,3876,255
11713,3569,3876,255
11714,3570,3876,255
11715,3571,3876,255
11716,3572,3876,255
11717,3573,3876,255
11718,3574,3876,255
11719,3575,3876,255
11720,3576,3876,255
11721,3577,3876,255
11722,3578,3876,255
11723,3579,3876,255
11724,3580,3876,255
11725,3581,3876,255
11726,3582,3876,255
11727,3583,3876,255
11728,3584,3876,255
11729,3585,3876,255
11730,3586,3876,255
11731,3587,3876,255
11732,3588,3876,255
11733,3589,3876,255
11734,3590,3876,255
11735,3591,3876,255
11736,3592,3876,255
11737,3593,3876,255
11738,3594,3876,255
11739,3595,3876,255
11740,3596,3876,255
11741,3597,3876,255
11742,3598,3876,255
11743,3599,3876,255
11744,3600,3876,255
11745,3601,3876,255
11746,3602,3876,255
11747,3603,3876,255
11748,3604,3876,255
11749,3605,3876,255
11750,3606,3876,255
11751,3607,3876,255
11752,3608,3876,255
11753,3609,3876,255
11754,3610,3876,255
11755,3611,3876,255
11756,3612,3876,255
11757,3613,3876,255
11758,3614,3876,255
11759,3615,3876,255
11760,3616,3876,255
11761,3617,3876,255
11762,3618,3876,255
11763,3619,3876,255
11764,3620,3876,255
11765,3621,3876,255
11766,3622,3876,255
11767,3623,3876,255
11768,3624,3876,255
11769,3625,3876,255
11770,3626,3876,255
11771,3627,3876,255
11772,3628,3876,255
11773,3629,3876,255
11774,3630,3876,255
11775,3631,3876,255
11776,3632,3876,255
11777,3633,3876,255
11778,3634,3876,255
11779,3635,3876,255
11780,3636,3876,255
11781,3637,3876,255
11782,3638,3876,255
11783,3639,3876,255
11784,3640,3876,255
11785,3641,3876,255
11786,3642,3876,255
11787,3643,3876,255
11788,3644,3876,255
11789,3645,3876,255
11790,3646,3876,255
11791,3647,3876,255
11792,3648,3876,255
11793,3649,3876,255
11794,3650,3876,255
11795,3651,3876,255
11796,3652,3876,255
11797,3653,3876,255
11798,3654,3876,255
11799,3655,3876,255
11800,3656,3876,255
11801,3657,3876,255
11802,3658,3876,255
11803,3659,3876,255
11804,3660,3876,255
11805,3661,3876,255
11806,3662,3876,255
11807,3663,3876,255
11808,3664,3876,255
11809,3665,3876,255
11810,3666,3876,255
11811,3667,3876,255
11812,3668,3876,255
11813,3669,3876,255
11814,3670,3876,255
11815,3671,3876,255
11816,3672,3876,255
11817,3673,3876,255
11818,3674,3876,255
11819,3675,3876,255
11820,3676,3876,255
11821,3677,3876,255
11822,3678,3876,255
11823,3679,3876,255
11824,3680,3876,255
11825,3681,3876,255
11826,3682,3876,255
11827,3683,3876,255
11828,3684,3876,255
11829,3685,3876,255
11830,3686,3876,255
11831,3687,3876,255
11832,3688,3876,255
11833,3689,3876,255
11834,3690,3876,255
11835,3691,3876,255
11836,3692,3876,255
11837,3693,3876,255
11838,3694,3876,255
11839,3695,3876,255
11840,3696,3876,255
11841,3697,3876,255
11842,3698,3876,255
11843,3699,3876,255
11844,3700,3876,255
11845,3701,3876,255
11846,3702,3876,255
11847,3703,3876,255
11848,3704,3876,255
11849,3705,3876,255
11850,3706,3876,255
11851,3707,3876,255
11852,3708,3876,255
11853,3709,3876,255
11854,3710,3876,255
11855,3711,3876,255
11856,3712,3876,255
11857,3713,3876,255
11858,3714,3876,255
11859,3715,3876,255
11860,3716,3876,255
11861,3717,3876,255
11862,3718,3876,255
11863,3719,3876,255
11864,3720,3876,255
11865,3721,3876,255
11866,3722,3876,255
11867,3723,3876,255
11868,3724,3876,255
11869,3725,3876,255
11870,3726,3876,255
11871,3727,3876,255
11872,3728,3876,255
11873,3729,3876,255
11874,3730,3876,255
11875,3731,3876,255
11876,3732,3876,255
11877,3733,3876,255
11878,3734,3876,255
11879,3735,3876,255
11880,3736,3876,255
11881,3737,3876,255
11882,3738,3876,255
11883,3739,3876,255
11884,3740,3876,255
11885,3741,3876,255
11886,3742,3876,255
11887,3743,3876,255
11888,3744,3876,255
11889,3745,3876,255
11890,3746,3876,255
11891,3747,3876,255
11892,3748,3876,255
11893,3749,3876,255
11894,3750,3876,255
11895,3751,3876,255
11896,3752,3876,255
11897,3753,3876,255
11898,3754,3876,255
11899,3755,3876,255
11900,3756,3876,255
11901,3757,3876,255
11902,3758,3876,255
11903,3759,3876,255
11904,3760,3876,255
11905,3761,3876,255
11906,3762,3876,255
11907,3763,3876,255
11908,3764,3876,255
11909,3765,3876,255
11910,3766,3876,255
11911,3767,3876,255
11912,3768,3876,255
11913,3769,3876,255
11914,3770,3876,255
11915,3771,3876,255
11916,3772,3876,255
11917,3773,3876,255
11918,3774,3876,255
11919,3775,3876,255
11920,3776,3876,255
11921,3777,3876,255
11922,3778,3876,255
11923,3779,3876,255
11924,3780,3876,255
11925,3781,3876,255
11926,3782,3876,255
11927,3783,3876,255
11928,3784,3876,255
11929,3785,3876,255
11930,3786,3876,255
11931,3787,3876,255
11932,3788,3876,255
11933,3789,3876,255
11934,3790,3876,255
11935,3791,3876,255
11936,3792,3876,255
11937,3793,3876,255
11938,3794,3876,255
11939,3795,3876,255
11940,3796,3876,255
11941,3797,3876,255
11942,3798,3876,255
11943,3799,3876,255
11944,3800,3876,255
11945,3801,3876,255
11946,3802,3876,255
11947,3803,3876,255
11948,3804,3876,255
11949,3805,3876,255
11950,3806,3876,255
11951,3807,3876,255
11952,3808,3876,255
11953,3809,3876,255
11954,3810,3876,255
11955,3811,3876,255
11956,3812,3876,255
11957,3813,3876,255
11958,3814,3876,255
11959,3815,3876,255
11960,3816,3876,255
11961,3817,3876,255
11962,3818,3876,255
11963,3819,3876,255
11964,3820,3876,255
11965,3821,3876,255
11966,3822,3876,255
11967,3823,3876,255
11968,3824,3876,255
11969,3825,3876,255
11970,3826,3876,255
11971,3827,3876,255
11972,3828,3876,255
11973,3829,3876,255
11974,3830,3876,255
11975,3831,3876,255
11976,3832,3876,255
11977,3833,3876,255
11978,3834,3876,255
11979,3835,3876,255
11980,3836,3876,255
11981,3837,3876,255
11982,3838,3876,255
11983,3839,3876,255
11984,3840,3876,255
11985,3841,3876,255
11986,3842,3876,255
11987,3843,3876,255
11988,3844,3876,255
11989,3845,3876,255
11990,3846,3876,255
11991,3847,3876,255
11992,3848,3876,255
11993,3849,3876,255
11994,3850,3876,255
11995,3851,3876,255
11996,3852,3876,255
11997,3853,3876,255
11998,3854,3876,255
11999,3855,3876,255
12000,3856,3876,255
12001,3857,3876,255
12002,3858,3876,255
12003,3859,3876,255
12004,3860,3876,255
12005,3861,3876,255
12006,3862,3876,255
12007,3863,3876,255
12008,3864,3876,255
12009,3865,3876,255
12010,3866,3876,255
12011,3867,3876,255
12012,3868,3876,255
12013,3869,3876,255
12014,3870,3876,255
12015,3871,3876,255
12016,3872,3876,255
12017,3873,3876,255
12018,3874,3876,255
12019,3875,3876,255
12020,3876,3876,255
12021,3877,3876,255
12022,3878,3876,255
12023,3879,3876,255
12024,3880,3876,255
12025,3881,3876,255
12026,3882,3876,255
12027,3883,3876,255
12028,3884,3876,255
12029,3885,3876,255
12030,3886,3876,255
12031,3887,3876,255
12032,3888,3876,255
12033,3889,3876,255
12034,3890,3876,255
12035,3891,3876,255
12036,3892,3876,255
12037,3893,3876,255
12038,3894,3876,255
12039,3895,3876,255
12040,3896,3876,255
12041,3897,3876,255
12042,3898,3876,255
12043,3899,3876,255
12044,3900,3876,255
12045,3901,3876,255
12046,3902,3876,255
12047,3903,3876,255
12048,3904,3876,255
12049,3905,3876,255
12050,3906,3876,255
12051,3907,3876,255
12052,3908,3876,255
12053,3909,3876,255
12054,3910,3876,255
12055,3911,3876,255
12056,3912,3876,255
12057,3913,3876,255
12058,3914,3876,255
12059,3915,3876,255
12060,3916,3876,255
12061,3917,3876,255
12062,3918,3876,255
12063,3919,3876,255
12064,3920,3876,255
12065,3921,3876,255
12066,3922,3876,255
12067,3923,3876,255
12068,3924,3876,255
12069,3925,3876,255
12070,3926,3876,255
12071,3927,3876,255
12072,3928,3876,255
12073,3929,3876,255
12074,3930,3876,255
12075,3931,3876,255
12076,3932,3876,255
12077,3933,3876,255
12078,3934,3876,255
12079,3935,3876,255
12080,3936,3876,255
12081,3937,3876,255
12082,3938,3876,255
12083,3939,3876,255
12084,3940,3876,255
12085,3941,3876,255
12086,3942,3876,255
12087,3943,3876,255
12088,3944,3876,255
12089,3945,3876,255
12090,3946,3876,255
12091,3947,3876,255
12092,3948,3876,255
12093,3949,3876,255
